median_income,pct_broadband,pct_white,pct_black,pop_density,max_speed,num_isp,num_broadband
49962,0.6836158192090396,0.8193916349809885,0.06400506970849176,72994990505599.7,1.5,8,0
43516,0.6544789762340036,0.702988792029888,0.0049813200498132005,47478038175075.67,1000.0,8,1
70536,0.6003372681281619,0.8719405594405595,0.040646853146853144,66756493675377.77,1000.0,9,1
52038,0.6609686609686609,0.8683417085427135,0.008040201005025126,77130720990861.5,0.0,7,0
65048,0.7133479212253829,0.35769922109047336,0.42480527261833434,109357643126024.84,1000.0,8,1
74819,0.8394396551724138,0.8386736214605067,0.04955290611028316,64854927089385.24,1000.0,11,1
67917,0.5830903790087464,0.8076379066478077,0.03253182461103253,41461002327053.15,0.0,7,0
78750,0.7611111111111111,0.6763425253991292,0.05878084179970972,59680454432689.305,1000.0,8,1
62500,0.72264631043257,0.4309623430962343,0.35471873547187355,106377158491666.84,1000.0,8,1
42088,0.7753705815279361,0.4565297817240104,0.07547169811320754,179943743779431.03,0.0,7,0
72854,0.7575757575757576,0.32376502002670227,0.08744993324432576,208502486745319.78,1000.0,8,1
32703,0.6390845070422535,0.40022172949002216,0.19900221729490022,33068257957846.926,1000.0,9,1
40929,0.4692982456140351,0.1001727115716753,0.2469775474956822,81605621676351.48,1000.0,8,1
61328,0.5793991416309013,0.7168391345249294,0.022107243650047036,74145897345005.58,0.0,7,0
35245,0.5027502750275028,0.5937785910338518,0.10826471485208905,147333677877189.34,1000.0,8,1
36250,0.431266846361186,0.3953168044077135,0.23140495867768596,54467108497371.98,1000.0,11,1
53397,0.7529411764705882,0.7594654788418709,0.10764662212323682,100360024578761.67,3.0,9,0
49219,0.7165991902834008,0.2637837837837838,0.09621621621621622,69435809203178.74,1000.0,8,1
34375,0.5704057279236276,0.40759493670886077,0.17088607594936708,118620043233749.12,1000.0,8,1
75000,0.6333333333333333,0.7188208616780045,0.045351473922902494,65799593735326.48,0.0,7,0
67250,0.8933717579250721,0.7630057803468208,0.05317919075144509,18380022097347.49,1000.0,12,1
106176,0.7887323943661971,0.6964892412231031,0.06342015855039637,51369083911118.055,1000.0,8,1
40675,0.7162315550510783,0.8006744098913451,0.005245410266017235,106787250972999.92,0.0,7,0
62000,0.646814404432133,0.49706314243759175,0.17951541850220265,157130785650995.56,0.0,7,0
48156,0.8408644400785854,0.3746630727762803,0.11388140161725067,86756227190257.53,0.0,7,0
30855,0.5757575757575758,0.4215809284818068,0.0,46623656363121.125,1.5,9,0
59917,0.7631184407796102,0.7275784753363229,0.07062780269058296,100706817686623.72,1000.0,8,1
74141,0.8095238095238095,0.7799352750809061,0.0,34459112673726.023,1.5,8,0
45956,0.7006507592190889,0.5199146514935988,0.013513513513513514,79532877999892.95,1000.0,8,1
39077,0.6288916562889165,0.5264756944444444,0.07855902777777778,128444802967345.77,1000.0,8,1
101179,0.9020501138952164,0.4972557628979144,0.150384193194292,104393715934178.97,1000.0,11,3
46519,0.763458401305057,0.27900059488399764,0.1023200475907198,97193936804213.61,100.0,8,1
38453,0.7022809123649459,0.422868093260939,0.0887895241137017,178577083293939.3,100.0,8,1
-666666666,0.6506849315068494,0.3497723823975721,0.2936267071320182,74486028852614.55,1000.0,9,2
39875,0.6662665066026411,0.35808823529411765,0.3246323529411765,152846937708698.8,1000.0,8,1
59375,0.5657894736842105,0.5279569892473118,0.22043010752688172,53570156557745.23,0.0,7,0
52350,0.717983651226158,0.42530224525043175,0.13298791018998274,130475609121812.12,1000.0,9,2
36813,0.6632064590542099,0.533131389625142,0.19121544869367663,65210212827856.12,1000.0,9,1
38508,0.6275033377837116,0.5757724374693477,0.08680725846002943,143818868846303.03,0.0,7,0
46500,0.6343283582089553,0.5739514348785872,0.3730684326710817,138297740545831.34,1000.0,8,1
50417,0.7010309278350515,0.6509433962264151,0.10141509433962265,258013945700552.7,0.0,7,0
42007,0.7420435510887772,0.2637992831541219,0.4121863799283154,441604855384362.06,0.0,7,0
80721,0.7503805175038052,0.74784276126558,0.08245445829338446,537384208450510.0,0.0,7,0
55129,0.8899835796387521,0.7088331515812432,0.12540894220283533,571105045574102.9,0.0,7,0
33571,0.6812688821752266,0.5603248259860789,0.16241299303944315,145784222777000.56,1000.0,8,1
53966,0.8893360160965795,0.474025974025974,0.19264069264069264,192677959753587.53,1000.0,8,1
67656,0.7906976744186046,0.5786666666666667,0.13955555555555554,259668956907309.25,0.0,7,0
41525,0.7235772357723578,0.5661047027506655,0.27684117125110913,221804812319231.75,1.5,8,0
39224,0.7631578947368421,0.6930928887376658,0.07825791085403198,279481135657943.06,1000.0,8,1
29583,0.7226277372262774,0.7158730158730159,0.12857142857142856,468141666815896.4,0.0,7,0
57426,0.7876106194690266,0.825653798256538,0.0859277708592777,90467306418920.17,1000.0,10,1
73205,0.8415213946117274,0.7663230240549829,0.1470790378006873,76894905613887.39,1000.0,9,1
120260,0.6447368421052632,0.8534396809571286,0.006979062811565304,56573269060601.24,1000.0,8,1
49185,0.7240398293029872,0.8644927536231884,0.005072463768115942,76737882089434.86,1000.0,8,1
46111,0.7751396648044693,0.5480997624703088,0.10570071258907364,99054364756865.19,1000.0,8,1
33542,0.5365535248041775,0.7016853932584269,0.15730337078651685,103888030626250.2,0.0,7,0
40408,0.5973715651135006,0.8369210697977821,0.0273972602739726,78974481868132.97,1000.0,8,1
75179,0.7808510638297872,0.7702573879885606,0.05052430886558627,57534081828938.09,1000.0,8,1
117857,0.8466898954703833,0.6488319517709118,0.09947249434815374,95733674617883.88,0.0,7,0
77601,0.8133918770581778,0.8261096605744125,0.03185378590078329,89966716955399.52,1000.0,9,1
64934,0.9552906110283159,0.8380716934487021,0.016069221260815822,96067148512644.14,1000.0,10,1
75962,0.6929133858267716,0.8118622448979592,0.08354591836734694,103379536347013.75,1000.0,8,1
42661,0.6972789115646258,0.7158469945355191,0.17304189435336975,285045252350970.7,0.0,7,0
23527,0.5082304526748971,0.4870848708487085,0.2656826568265683,143254282260936.97,0.0,7,0
53920,0.7893569844789357,0.7288613303269448,0.1245772266065389,440378789048165.75,0.0,7,0
33889,0.6215753424657534,0.33865814696485624,0.3855165069222577,148909191074573.47,1000.0,9,1
35750,0.5306859205776173,0.6709628506444276,0.21834723275208492,209479841926846.3,0.0,7,0
51250,0.712630359212051,0.4083840432724814,0.21095334685598377,247926627523295.06,1000.0,9,1
62757,0.7379209370424598,0.5645617342130066,0.1234684260131951,101934592413092.38,0.0,7,0
14620,0.3910806174957118,0.5087064676616916,0.40422885572139305,308628375513722.2,1000.0,9,1
41042,0.7058823529411765,0.5023364485981309,0.2605140186915888,225522310579718.97,0.0,7,0
62500,0.7916666666666666,0.5889014722536806,0.04869762174405436,1928149786338853.8,0.0,6,0
55511,0.7713950762016413,0.5661066471877283,0.02337472607742878,3086450625773931.5,100.0,6,1
25048,0.6134301270417423,0.7547380156075808,0.12374581939799331,89242236141037.23,0.0,7,0
13628,0.3804034582132565,0.7260869565217392,0.17391304347826086,358998504101275.8,0.0,7,0
58850,0.8161849710982659,0.5902061855670103,0.23002577319587628,152045277923466.56,500.0,8,1
41319,0.627944760357433,0.6874197689345315,0.0975609756097561,41282939085610.68,6.0,9,0
38597,0.5817245817245817,0.554014598540146,0.27007299270072993,260699088511276.1,0.0,7,0
47115,0.6955645161290323,0.7853053435114504,0.02194656488549618,67228788257213.23,1000.0,10,1
118460,1.0,0.8682008368200836,0.07182705718270571,93899431461915.1,0.0,7,0
88929,0.967479674796748,0.841025641025641,0.03076923076923077,63796529800987.305,5.0,8,0
74573,0.8903508771929824,0.7433155080213903,0.029946524064171122,60337932404245.75,1.5,8,0
112875,0.8324873096446701,0.8575197889182058,0.002638522427440633,34556413247354.355,1000.0,8,1
56250,0.7333333333333333,0.6554307116104869,0.12921348314606743,94626732290417.45,1000.0,9,1
125952,0.6590909090909091,0.6744186046511628,0.2003577817531306,100669406879315.86,1000.0,9,1
93971,0.8741007194244604,0.9314516129032258,0.0,44926840816180.19,1000.0,9,1
88269,0.8161157024793388,0.8513513513513513,0.006756756756756757,93276931381783.95,1000.0,8,1
75278,0.6720588235294118,0.7690079652425779,0.09196234612599566,86141640264024.1,1000.0,9,2
83281,0.8882282996432818,0.8462918660287081,0.03349282296650718,87938343442464.81,1000.0,10,2
104814,0.9248484848484848,0.5909468438538206,0.011212624584717609,123500390840487.33,1000.0,9,1
50110,0.6770293609671848,0.7990196078431373,0.012745098039215686,38257579939216.91,1000.0,9,1
60481,0.8096809680968097,0.8792152053954629,0.03801348865726548,120118933725631.73,1000.0,11,1
100404,0.8640429338103757,0.8511087645195353,0.0,135930490431478.16,1000.0,10,1
37145,0.6112115732368897,0.298783712321523,0.3130618720253834,170376392511032.1,1000.0,8,1
22917,0.4677033492822967,0.775208734746307,0.1926782273603083,146402546562760.1,1000.0,10,1
55156,0.39847715736040606,0.603112840466926,0.2127107652399481,228082808255497.53,1000.0,8,1
36550,0.4616822429906542,0.8525073746312685,0.14749262536873156,24796369319399.164,1000.0,8,1
52615,0.6847237269772481,0.6206123973114265,0.20612397311426436,271102412181392.6,0.0,7,0
31798,0.5495750708215298,0.2549222797927461,0.0,441840426072516.5,0.0,7,0
30331,0.5974025974025974,0.4243584833397166,0.3791650708540789,181420913410865.38,1000.0,12,2
54053,0.7151051625239006,0.7380382775119617,0.10287081339712918,272399983632142.56,70.0,8,1
67635,0.7478632478632479,0.7478386167146974,0.10446685878962536,262559245202107.25,1000.0,8,1
85104,0.710594315245478,0.6014362657091562,0.07540394973070018,85030451012499.34,1000.0,8,1
51058,0.8202764976958525,0.689545934530095,0.10348468848996832,112069098387424.92,1000.0,8,1
-666666666,,0.25663716814159293,0.7433628318584071,1237580619799.3235,1000.0,9,1
101008,0.9704251386321626,0.7717041800643086,0.05144694533762058,114844524354011.11,1000.0,8,1
93804,0.822,0.6633879781420765,0.08633879781420765,21774927322769.816,0.0,7,0
22670,0.44842105263157894,0.40711009174311924,0.28784403669724773,287214613404392.8,1000.0,8,1
49391,0.7104972375690608,0.4283854166666667,0.2230902777777778,270291639886704.16,1000.0,9,1
19487,0.5404255319148936,0.37420269312544296,0.49255846917080087,240528520651846.28,1000.0,8,1
37333,0.7485714285714286,0.6838189708617483,0.16367017978921264,182974252352317.34,1000.0,8,1
30750,0.592891760904685,0.5192909280500522,0.18248175182481752,236492409468880.66,0.0,7,0
16903,0.4523135033050047,0.17797017797017797,0.7224627224627225,443181351734397.3,1000.0,9,1
32167,0.6021314387211367,0.5237273511647972,0.2187230371009491,165610015421794.62,1000.0,9,1
-666666666,0.5737392959086585,0.605427974947808,0.2651356993736952,144063448681710.8,1.5,8,0
78942,0.7641154328732748,0.6286127167630058,0.24494219653179192,112084921812459.78,1000.0,9,1
86838,0.8402154398563735,0.7670083876980429,0.13886300093196646,87853324276051.95,0.0,7,0
78558,0.8043478260869565,0.8266020463112547,0.025848142164781908,72710750313094.31,1000.0,12,3
68650,0.823240589198036,0.7989002356637863,0.11626080125687353,93038880528947.0,1000.0,9,1
63984,0.8936825885978429,0.7579273008507347,0.02242846094354215,90409811288360.44,1000.0,9,1
83919,0.8696145124716553,0.7806372549019608,0.08333333333333333,116246350591231.23,1000.0,10,2
34955,0.7392,0.9360780065005417,0.0,123583432217898.7,1000.0,9,1
37277,0.5807365439093485,0.7940821256038647,0.05676328502415459,164474436219134.75,20.0,8,0
42411,0.7335680751173709,0.7976331360946746,0.0035502958579881655,471216723985703.0,1000.0,10,2
150000,0.9328703703703703,0.8974358974358975,0.03311965811965812,80377845530883.42,1000.0,9,1
99167,0.8736059479553904,0.7630792227204783,0.12331838565022421,7232487644576.096,1000.0,9,1
75536,0.9055007052186178,0.8507980569049272,0.022900763358778626,92250126447667.3,1000.0,8,1
86667,0.7443820224719101,0.8772727272727273,0.00909090909090909,65326007672857.82,1000.0,8,1
87863,0.8387650085763293,0.7877094972067039,0.0223463687150838,74268240291048.11,1000.0,8,2
56039,0.7743362831858407,0.6378446115288221,0.0006265664160401002,63927337671228.17,1.5,7,0
84286,0.8219373219373219,0.7745163442294863,0.02068045363575717,97117275414262.8,1000.0,8,2
70551,0.8718718718718719,0.6446700507614214,0.046531302876480544,126570177903286.42,1000.0,8,2
32102,0.4295612009237875,0.7198007471980075,0.0161892901618929,71858132891526.69,0.0,7,0
67526,0.6087751371115173,0.42322626191316626,0.10377691493116838,135248378195788.75,1000.0,7,1
38145,0.711864406779661,0.6715867158671587,0.04206642066420664,105315360892462.5,500.0,7,1
32344,0.6255924170616114,0.6451187335092349,0.032541776605101144,119940300250955.64,1000.0,9,1
132159,0.7681940700808625,0.72552783109405,0.0,39355771054481.41,0.0,7,0
77808,0.8186274509803921,0.5512572533849129,0.09671179883945841,44056193757173.15,0.0,6,0
112614,0.8939929328621908,0.6478209658421673,0.02944640753828033,25404493179720.355,3.0,7,0
108229,0.8765060240963856,0.8781869688385269,0.028328611898016998,98560635400712.33,0.0,6,0
108906,0.8981132075471698,0.8002980625931445,0.00894187779433681,60669549021727.69,10.0,7,0
75972,0.7142857142857143,0.6242603550295858,0.20710059171597633,92555741221154.22,0.0,6,0
86071,0.8990384615384616,0.8342189160467588,0.08820403825717323,73535167698527.64,10.0,8,0
-666666666,0.8837209302325582,0.8803418803418803,0.0,54066307953717.84,1000.0,7,1
65865,0.8934169278996865,1.0,0.0,32751501744334.082,0.0,6,0
112422,0.955617198335645,0.7927272727272727,0.0,122914672884272.4,1000.0,8,1
111250,0.6809815950920245,0.8355555555555556,0.02962962962962963,60591762488022.445,0.0,6,0
55000,0.8904555314533622,0.7440505099562894,0.02428363283147159,139600529278426.6,1000.0,7,1
79761,0.7647058823529411,0.8065068493150684,0.07705479452054795,56316501915937.17,1000.0,7,1
66354,0.7390300230946882,0.9798816568047337,0.0,71523626775354.3,0.0,6,0
90202,0.8487584650112867,0.9391705069124424,0.026728110599078342,78659223466339.2,100.0,9,1
82976,0.7263681592039801,0.9664948453608248,0.019329896907216496,84456518910859.14,1000.0,10,2
54028,0.7628635346756152,0.8181818181818182,0.06236786469344609,102801026997650.44,1000.0,7,1
104107,1.0,0.8788300835654597,0.0,66268592240263.05,1000.0,8,1
68897,0.7225,0.707,0.01,103456212334104.94,0.0,6,0
82500,0.8118811881188119,0.8293736501079914,0.0032397408207343412,71207844277631.81,1000.0,8,1
68542,0.8089330024813896,0.7851605758582503,0.06866002214839424,75389463620864.4,0.0,6,0
54695,0.7153846153846154,0.9077181208053692,0.02348993288590604,69001092350605.24,0.0,6,0
130179,0.8690095846645367,0.8892307692307693,0.016923076923076923,36765563274665.32,0.0,6,0
91815,0.8934624697336562,0.7545454545454545,0.06883116883116883,49697065125382.2,100.0,8,1
121250,0.8289290681502086,0.8434472208057113,0.010708822029576747,94071040773395.64,20.0,9,0
110625,0.8396436525612472,0.9714726291441789,0.0,97657042350073.19,1.5,8,0
102692,0.9269662921348315,0.8722934158197083,0.004860804242156429,72931232594095.02,1.5,9,0
72966,0.6066897347174164,0.8674505611972207,0.028327097808658473,70549157105079.66,3.0,8,0
80972,0.7544303797468355,0.785781990521327,0.0,77526317180768.28,1000.0,7,1
117972,0.8936170212765957,0.8455188679245284,0.0,77955002308201.72,1000.0,7,1
91321,0.889487870619946,0.7939024390243903,0.0,44615181817923.266,3.0,7,0
158676,0.8162790697674419,0.9388576025744167,0.0,93517700578457.67,1000.0,9,2
123889,0.8839869281045751,0.9130202774813234,0.011205976520811099,84573803808313.27,10.0,8,0
139412,0.90625,0.8466386554621849,0.014705882352941176,86013017919934.92,0.0,7,0
99178,0.8837772397094431,0.8266166822867854,0.0,96444122075589.55,1000.0,8,1
165833,0.9347826086956522,0.9442658092175777,0.0,70269437412326.89,1000.0,11,1
102027,0.8554216867469879,0.924812030075188,0.0,66199149756794.88,1.5,8,0
107344,0.7897196261682243,0.9540816326530612,0.003061224489795918,54393350000364.14,20.0,8,0
124500,0.8705882352941177,0.9490683229813665,0.002484472049689441,90238184029948.3,0.0,7,0
116000,0.7680921052631579,0.9162663006177076,0.015785861358956762,82420026062062.11,0.0,7,0
91719,0.8574074074074074,0.7972350230414746,0.02227342549923195,73695965688129.4,1000.0,9,1
109130,0.7492997198879552,0.8690337601862631,0.023282887077997673,94963089356126.1,1000.0,8,1
136131,0.8776859504132232,0.871825876662636,0.013905683192261185,93637568956416.58,1000.0,9,1
119712,0.939297124600639,0.8706030150753769,0.017587939698492462,89357114140365.92,0.0,7,0
143942,0.9787985865724381,0.7769423558897243,0.11779448621553884,88969441986836.6,0.0,7,0
189875,0.8803611738148984,0.9286912751677853,0.0,66798668661155.51,1000.0,8,1
168550,0.9165424739195231,0.8598531211750307,0.05324357405140759,95495998895902.66,0.0,7,0
126818,0.8962264150943396,0.8321428571428572,0.03660714285714286,63292105585185.86,1000.0,8,1
108333,0.9350282485875706,0.8047337278106509,0.03994082840236687,31790636034562.28,1.5,8,0
84875,0.7775061124694377,0.9192680301399354,0.04520990312163617,77972345713996.28,1000.0,8,1
91458,0.8304347826086956,0.8629173989455184,0.0351493848857645,91929301352296.22,1000.0,8,1
110625,0.684931506849315,0.7974522292993631,0.062420382165605096,70983008449968.48,0.0,7,0
68705,0.8512160228898427,0.8641259320629661,0.0024855012427506215,70095832711855.02,1000.0,9,1
84464,0.6966824644549763,0.8773500447627574,0.02685765443151298,64401943001455.8,1000.0,10,2
149205,0.9418070444104135,0.9009324009324009,0.007575757575757576,99018710241759.92,0.0,7,0
106207,0.7255192878338279,0.8477970627503337,0.025367156208277702,86168552632273.42,1.5,8,0
110240,0.8422360248447205,0.8552845528455284,0.003794037940379404,130032903720371.3,0.0,7,0
101154,0.8151515151515152,0.9209876543209876,0.016049382716049384,73461728489774.77,1000.0,8,1
159509,0.8668280871670703,0.9306049822064056,0.00800711743772242,111529998200316.39,1000.0,9,1
34130,0.4827586206896552,0.7969111969111969,0.05637065637065637,52242253187820.02,1000.0,8,1
91458,0.8880597014925373,0.8160994764397905,0.032722513089005235,274832352840642.28,0.0,7,0
-666666666,,,,0.0,0.0,6,0
85859,0.8701176470588236,0.7690340909090909,0.042045454545454546,474482363695417.8,6.0,8,0
61939,0.8841870824053452,0.7582236842105263,0.12088815789473684,116492969866599.0,10.0,8,0
-666666666,,,,0.0,1.5,7,0
59250,0.8038507821901324,0.8372469635627531,0.0,246890024395867.78,500.0,9,1
73167,0.879885993485342,0.9500428204396232,0.0,380912530279063.0,0.0,7,0
48491,0.5494949494949495,0.5189655172413793,0.3594827586206897,654613812933513.8,10.0,8,0
116389,0.8445065176908753,0.8985507246376812,0.016304347826086956,117670019081532.23,1000.0,8,1
107500,0.9169435215946844,0.9093546047860769,0.030456852791878174,73396750316612.42,1000.0,10,2
112292,0.8809218950064021,0.8954614992350841,0.013258541560428353,103396691097716.75,1000.0,8,1
125000,0.8948019801980198,0.8945974576271186,0.018008474576271187,106739485328162.3,1000.0,9,1
73523,0.8880918220946915,0.7440298507462687,0.05895522388059701,148977753752085.9,0.0,7,0
74911,0.7590618336886994,0.7660550458715596,0.021406727828746176,201546374620534.66,0.0,7,0
63942,0.8303886925795053,0.8492063492063492,0.018140589569160998,151736934004586.16,0.0,7,0
69539,0.8497109826589595,0.8217299578059072,0.017932489451476793,221733415146672.56,0.0,7,0
46397,0.7796875,0.6316262353998203,0.0,271162968202407.16,1000.0,11,2
56063,0.7987012987012987,0.8843594009983361,0.011647254575707155,540259861878540.0,0.0,7,0
59455,0.8220742150333016,0.7728531855955678,0.027700831024930747,395346269507746.2,1000.0,9,1
76603,0.8064516129032258,0.8699878493317132,0.02612393681652491,44707071208598.805,0.0,7,0
-666666666,,,,0.0,10.0,8,0
89250,0.8624772313296903,0.8746081504702194,0.020600089565606806,127593594183050.22,1000.0,10,2
70313,0.9375,0.893048128342246,0.03877005347593583,108018512792750.39,0.0,7,0
173636,0.9236111111111112,0.9040322580645161,0.0,194797591192473.25,1000.0,8,1
83438,0.8833693304535637,0.9257086999022482,0.020527859237536656,166032684525146.88,1000.0,8,1
66797,0.6219382321618744,0.851557322730285,0.05168986083499006,107390659273498.48,1000.0,14,3
118182,0.9653979238754326,0.8235294117647058,0.09186140209508462,95425942133579.44,1000.0,10,2
119904,0.8277439024390244,0.9512855209742895,0.004736129905277402,111094220513105.27,1000.0,9,2
154000,0.9527220630372493,0.8426966292134831,0.017478152309612985,90354140384424.8,1000.0,9,1
127059,0.8152777777777778,0.876269035532995,0.04187817258883249,89091025646078.4,1000.0,10,2
131818,0.8553370786516854,0.88,0.02603174603174603,90104858545023.86,6.0,9,0
158125,0.8950617283950617,0.80042194092827,0.013080168776371307,66152383931304.6,1000.0,10,2
170938,0.796875,0.9507575757575758,0.0,71660095600700.95,1000.0,11,2
214659,0.8575851393188855,0.9555061179087876,0.0,81609951253562.22,1000.0,8,1
161071,0.7780269058295964,0.9396984924623115,0.006700167504187605,90288550151170.9,1000.0,11,2
146161,0.7647058823529411,0.9381918819188192,0.02952029520295203,100704103633525.83,1000.0,9,1
183125,0.9052631578947369,0.8839458413926499,0.025145067698259187,93837010178573.88,1000.0,10,1
132440,0.9020217729393468,0.8155275381552753,0.0033178500331785005,111098199672582.19,1000.0,10,1
133036,0.9523809523809523,0.882636655948553,0.03536977491961415,112279413245196.81,1000.0,10,2
112083,0.8162251655629139,0.8764940239043825,0.0653386454183267,113960186678309.88,1000.0,9,2
116250,0.9244663382594417,0.88855193328279,0.032600454890068235,99400585487005.8,1000.0,9,2
84750,0.8506588579795022,0.7069387755102041,0.053061224489795916,69766582557817.09,1000.0,10,2
108194,0.8475222363405337,0.7619974059662775,0.05188067444876784,132923003535827.61,1000.0,10,1
97969,0.8792569659442725,0.8913362701908958,0.03524229074889868,112526755767259.14,1000.0,8,1
96438,0.8983516483516484,0.894973743435859,0.015753938484621154,125008628092813.52,1000.0,14,3
88000,0.8151408450704225,0.77482088024565,0.0,146564416201182.66,1000.0,12,2
61200,0.6626794258373205,0.922879177377892,0.0,336568758904524.1,0.0,7,0
121955,0.7905236907730673,0.914364640883978,0.0,263398912066212.72,0.0,7,0
52679,0.921455938697318,0.9165858389912707,0.0,246138091796712.56,0.0,7,0
94050,0.8883034773445733,0.8837772397094431,0.029661016949152543,64853182747448.08,1.5,8,0
48098,0.9078156312625251,0.8427128427128427,0.0,289566354292676.56,0.0,7,0
58750,0.7636544190665343,0.9576687116564417,0.018404907975460124,230600587077844.84,1.5,9,0
43289,0.7654494382022472,0.7827788649706457,0.07827788649706457,302766940475246.5,0.0,7,0
80833,0.8948339483394834,0.8529741863075196,0.05499438832772166,226837633712481.22,0.0,7,0
56760,0.7291311754684838,0.7555555555555555,0.09941520467836257,296374651152439.7,1000.0,9,1
100161,0.8465116279069768,0.8204199855177408,0.04634322954380883,287861468486848.94,0.0,7,0
79495,0.8345534407027818,0.8024564994882293,0.0,374451980340151.75,0.0,7,0
90509,0.30210772833723654,1.0,0.0,183267392236296.4,1.5,9,0
51591,0.8418918918918918,0.874439461883408,0.08183856502242152,312655101378484.25,0.0,7,0
50250,0.5272277227722773,0.955637707948244,0.005545286506469501,32680696818051.16,20.0,8,0
102176,0.8707753479125249,0.8475073313782991,0.0,74702778812733.6,20.0,9,0
109028,0.9213483146067416,0.8640552995391705,0.016129032258064516,116844401886199.11,1000.0,10,2
82969,0.8605947955390335,0.8651574803149606,0.040354330708661415,166568318012609.38,1000.0,9,2
76250,0.8631452581032413,0.8109756097560976,0.0,651352100768346.1,1000.0,8,1
78424,0.7864661654135339,0.9589442815249267,0.0,184740440345909.34,1000.0,8,1
49167,0.7368421052631579,0.8005801305293692,0.044960116026105876,21253841236632.09,0.0,7,0
63795,0.8056497175141243,0.8472121650977552,0.036929761042722664,184380338163641.4,1000.0,9,1
113226,0.8908296943231441,0.9027595269382391,0.013140604467805518,189681613341430.12,1000.0,10,2
62500,0.8817829457364341,0.8958868894601543,0.043701799485861184,382432399191949.1,0.0,7,0
67806,0.8918406072106262,0.8679245283018868,0.0,206289100964122.88,1000.0,8,1
54840,0.8136094674556213,0.7917675544794189,0.10048426150121065,226568327578597.03,0.0,7,0
115846,0.850613154960981,0.8223715794527124,0.043686989918386945,118470315100518.17,1000.0,9,1
108860,0.7744034707158352,0.8985629754860525,0.09551986475063398,98043749031691.45,1000.0,9,1
